hpc_acq,dlpfc_acq,hpc_ext,dlpfc_ext,hpc_tes,dlpfc_tes
-0.193678120865403,-0.154658961572047,-0.35193129768005,-0.0405185500496796,0.912221513802621,-0.566172179881058
0.411927149822227,0.399580805037564,0.823133160751632,1.27644407080067,0.320731494235092,0.4790625805731
1.11749791823889,0.426931912565373,0.756115181342863,0.445311402656683,0.21906664051593,-0.0470577360584142
-0.162835312142536,0.618932476477978,-0.11223888027372,-0.523898630408472,0.371993445508096,0.224648468374535
0.333734147576001,0.342185890397055,1.4371943148016,0.686010882844376,0.103398102033736,0.797935684438155
-0.24102413245184,0.80747420574626,1.04989024242855,0.57339465401774,-0.9906219167961,0.615857333074095
-0.0979199993569039,0.286054831036718,0.599195252160054,0.0755696151263614,0.426038472543564,0.431307711301283
0.18767162826219,0.0314813152271116,0.981462155170682,-0.102667647060876,0.0905280950476176,0.415374687514273
0.0203522541227037,0.0680631489064126,-0.0101151560004048,0.519281470354836,0.443333889336447,0.0227997927661321
0.593842853319919,0.328415720039596,0.643160845094011,0.382433260598003,-0.174143245325765,0.0300947547883856
0.207608410693432,0.80624027165467,-0.037696614462881,0.902271378200738,-0.576717142185201,0.0384505426329458
0.501737424503797,0.644245049253379,0.515443828321266,0.267314731358185,-0.0977863290141283,0.953322655213313
0.809877089407496,-0.138431157325019,-0.421857490699095,0.0346528003022225,0.149273831827957,0.208333642220315
0.0458565534735045,0.334980462317606,0.247854022636698,0.0184246220879661,0.684080660608401,0.0721120966128668
0.190168907806424,-0.170156259632978,0.0872971204247634,-0.0880925389260421,-0.438489047642458,-0.162761664890324
0.146695875419636,-0.0179621349919799,0.0593411471795778,0.0771559860045905,-0.157196346004592,0.170917482101855
0.706190274601111,0.281217143407658,0.000421240588312707,1.14017907593107,-0.0833781541254993,-0.134339462567826
0.112595767313488,0.490762095065115,0.6432641346247,0.799930951685206,0.429256448580514,0.377380680680482
-0.244363398588946,0.0649954803152694,0.0745835566095671,-0.185937814342066,-0.47358092274343,-0.136712261269428
0.42268850686287,0.907995717178228,-0.252382392208731,0.255273983995606,0.322777224063245,0.578770284686772
-0.111532882747114,0.363279346225986,-0.34728916629086,-0.0875605634525187,-0.154523022286415,-0.111609885025375
1.02448146981067,0.0414162280237763,0.693784428563291,0.382113884447598,-0.204177619342947,-0.000441488145365737
-0.532063233860631,-0.112370047453952,-0.122833747045171,-0.291298262638697,0.122325595190026,0.644736193110371
0.540583767153288,0.839423139382829,-0.495424437292278,0.396437710395314,0.392202331352664,-0.12679071379931
0.156155402095385,0.325525296817725,-0.111319435538748,0.402050681518482,0.753764758838647,0.0211795922038099
0.514853100626948,0.517678365711045,-0.0778488525353875,-0.0849083474279685,0.375866892272176,0.391411217236844
0.0932424318730077,0.38764344149802,0.53359094939915,0.524403868117786,0.213071408929273,-0.0588579991919803
0.0991574163664768,0.0672386969721582,-0.422060412049,0.0785805896475916,-0.395853275789756,0.857580452153534
0.180907512511833,-0.497513338984862,-0.477963098257119,0.424649370997959,-0.163090906313738,0.517638796104305
-0.108508652684846,-0.0287805543865767,-0.0660850356647394,0.115270178378655,0.278324581613112,0.649014874187978
0.174906274395958,0.15364170505329,0.547267519393544,0.152460913250267,-0.462559666770294,0.0566069272005783
0.0244261191415392,0.30026736801908,0.761243995136744,0.098156484143119,0.325580105253619,0.340812075733138
0.471383170805844,0.196870634084745,0.270430705103338,0.120063309735258,-0.182968947976011,0.136981372114605
0.214540054541299,0.164931752940359,-0.229386949836154,0.712520803412292,0.107531068365404,0.504291329020053
0.196736748947259,0.262390262985745,0.454728341005635,0.200028659541459,0.562197516552667,0.0127327576879302
0.18325696498324,0.101889392721535,0.142176642250087,0.469782867875565,-0.0137970327087999,0.211551563142377
-0.373972491079948,0.0166229078367092,0.179105699526864,0.726088405647392,0.327960957334778,0.116376684354102
1.03376857824205,0.195923838944977,-0.0528046206946308,0.398350301519681,-0.596921057802572,0.284773594345366
0.138682843886666,-0.0222206823027918,-0.727711549076157,-0.425486376065394,0.255239679526893,0.251908011120325
1.17156354969759,0.096341490302192,0.266493849124492,0.170325103643591,0.013342770567347,0.161317560477482
0.263331735370155,0.538295034019741,-0.270858361910917,1.11892108292108,-0.121842643455733,0.186510640681053
