fus_acq,aud_acq,fus_ext,aud_ext,fus_tes,aud_tes
-0.191325303593696,0.420773410292072,-0.500340090662081,0.627339935586279,-0.139631519242398,0.484330248966396
0.0650556488200103,0.194071475741664,0.0250635182968718,0.372094168123759,-0.201168043484536,-0.311935146402206
0.0502844799451664,-0.39764500046702,-0.331043879984192,-0.176266041215639,0.198363406786894,-0.506886490798234
0.0323406585000217,0.156391661935934,-0.200043862470093,0.216228690872226,0.285166250975382,-0.254911351643082
-0.270607268370194,0.0726852918858396,0.65824547415486,0.755465807630252,-0.510479960765732,0.0922876718703868
0.220395726947862,0.77505005376009,-0.104778950599825,-0.0355614930383188,0.135747863157925,0.323682618564648
0.202299090012895,0.536670678914034,0.200706943960364,-0.0303248731401547,0.0845782180566176,0.387052229765869
0.299440932104666,0.171806009238354,-0.222457864336062,0.0339104563550523,-0.0427783886653287,0.0990778220038444
0.315006934502516,0.0789519282986864,-0.317057215744084,0.188321821303459,-0.158667909051332,0.233930751049933
-0.0515403227356464,0.316438274783725,0.385360397662968,0.0583559870310981,-0.4357851584495,0.0432802574076103
0.478171208341082,0.282125434430496,0.849646273144134,0.251773958079492,0.793330358564314,-0.143601356253322
-0.180150171692605,0.187451844617403,0.294252501020041,0.17152713176448,-0.225711442953606,0.185703587658376
-0.419092243436544,0.250691911837598,-0.0061956985750754,0.100946105225175,0.573240110485998,0.266650648546995
0.919396122983812,-0.412385889119763,0.364753655713428,0.101849824088837,1.04279014778554,0.2689855092057
0.255892296227344,0.349694911172226,0.14249145850729,-0.327306244232793,0.311695610515826,-0.169384698182006
-0.0392326693470132,0.183818683230369,-0.0652432882786738,0.245861759197504,0.19169025074491,0.794093952328502
-0.203309711375761,0.172003937427608,0.825134313081335,0.598273694352577,0.453599479488043,0.738779846223515
-0.0933324850656985,-0.410454707665768,0.386820329091681,-0.107304442295684,0.32278216454139,0.13734607797039
-0.138808764677268,0.188537488011393,-0.353494591381488,-0.663945022664888,-0.0622892379628808,-0.516702599386671
-0.152345644924848,0.546990096343037,0.394395294026468,0.409756629680314,-0.173288345159592,-0.113598113212466
0.205201989689832,-0.441601251325044,0.525022368872454,0.188169556524296,-0.0118301869903509,-0.506187096197309
-0.174355489564404,0.286678670921118,-0.154429246235269,-0.00157537244082374,-0.270388419741447,0.228853142842658
0.532129650072668,0.390343041331756,0.146125476592886,-0.0214342033638301,0.357733030961918,0.358091925862893
-0.0910351383181715,0.636179775134446,0.281397140896881,0.307746328548164,0.353960954425511,-0.139425628896212
0.307219838035222,0.563927660569391,0.0431358512676227,-0.0744563040632165,-0.101464412324075,-0.0820641678317058
0.266379814489469,0.622794017754123,0.056765782029734,-0.658002474380283,-0.169916968619857,0.69260452546214
0.317198699832405,0.575295817247162,-0.25319071539132,0.478670067811649,0.388922498389634,-0.0968619697316603
0.361102263271812,-0.549596439265625,0.599259222999672,0.181054719473156,-0.0821281230681748,0.847530208783117
0.0340904236468881,-0.0557420866943635,0.281342236607425,-0.0467442182755479,0.545627411806551,-0.0393364451131451
0.091897229717157,0.286885308075088,0.360515253514129,-0.388877256478962,0.0620728074405343,-0.246878705413779
0.599851199930455,0.407627885717592,0.32411126214711,0.175303170652767,0.661753610986959,-0.247406430100692
0.312790302307146,0.194916351545794,0.39626670336067,0.180397350666326,0.226820236573656,0.20629034616534
0.160348353544843,-0.19495981712472,0.990597761763895,0.651300601972007,0.0241930729659999,-0.192574269246364
0.120216647633421,0.451517189007258,-0.0275817786530655,0.180116134446329,-0.122621504221682,-0.0208022845602132
-0.0248682005505985,0.317979029816214,-0.0101795794854821,-0.0945522835319072,-0.330641259413676,-0.195305257592792
0.354900844735961,0.471522969571881,-0.346763507229219,0.398763552203481,0.724356868304877,0.397830295333831
0.190525891615983,-0.213445859702232,0.193424032988603,0.0507775315089739,0.0944670880639468,0.90475216300633
-0.0772747716022951,-0.0181465110267997,0.0752436122637564,0.223630777848487,0.127472564846964,0.468824664327074
0.552438524580213,0.101417254164949,-0.518779213957949,-0.436297003398505,-0.0930268469060519,0.250474575805922
-0.0625527262759016,-0.413384161757056,-0.350081059794567,-0.806999039098979,0.479889776213728,0.190195860957082
-0.149175609597679,0.355008246792299,0.384654475492422,0.718521640271846,-0.0746567651933483,-0.0802640425958145
